time,close
1520035200,12791994.48
1520121600,12559422.48
1520208000,12716263.31
1520294400,11996241.37
1520380800,11129009.67
1520467200,10464805.68
1520553600,10403254.39
1520640000,9854245.76
1520726400,10480050.69
1520812800,10206915.81
1520899200,10132499.68
1520985600,9143687.44
1521072000,9100265.87
1521158400,9092507.25
1521244800,8652397.3
1521331200,8986154.27
1521417600,9714519.29
1521504000,9825124.57
1521590400,9918171.36
1521676800,9764537.31
1521763200,9845494.51
1521849600,9552126.89
1521936000,9462781.94
1522022400,9049646.35
1522108800,8642421.98
1522195200,8720122.99
1522281600,7883275.33
1522368000,7583815.8
1522454400,7683323.8
1522540800,7469738.97
1522627200,7711114.29
1522713600,8095988.8
1522800000,7499990.4
1522886400,7400589.32
1522972800,7271064.84
1523059200,7523798.48
1523145600,7605541.55
1523232000,7441680.18
1523318400,7410080.36
1523404800,7424120.56
1523491200,8134540.58
1523577600,8367261.96
1523664000,8330696.74
1523750400,8653027.92
1523836800,8644795.08
1523923200,8455510.08
1524009600,8656305.52
1524096000,8980412.01
1524182400,9567047.2
1524268800,9707347.48
1524355200,9592224.79
1524441600,9754981.8
1524528000,10539337.11
1524614400,9809700.75
1524700800,10134704.74
1524787200,9808572.58
1524873600,10043679.32
1524960000,10180820.31
1525046400,10121842.06
1525132800,9913045.6
1525219200,10033100.46
1525305600,10673611.4
1525392000,10654945.74
1525478400,10822904.31
1525564800,10685700.23
1525651200,10434124.59
1525737600,10233020.97
1525824000,10392604.02
1525910400,9977753.88
1525996800,9257728.65
1526083200,9491570.65
1526169600,9808526.64
1526256000,9793593.08
1526342400,9504737.41
1526428800,9302384.74
1526515200,9077804.41
1526601600,9169720.3
1526688000,9115345.08
1526774400,9370942.34
1526860800,9329259.35
1526947200,8953081.44
1527033600,8493921.37
1527120000,8400000.0
1527206400,8323847.79
1527292800,8163478.3
1527379200,8170646.19
1527465600,7886098.88
1527552000,8297722.57
1527638400,8196259.18
1527724800,8275089.6
1527811200,8273697.44
1527897600,8325796.8
1527984000,8418905.96
1528070400,8245592.72
1528156800,8345931.28
1528243200,8349605.09
1528329600,8363214.22
1528416000,8336218.6
1528502400,8232925.93
1528588800,7582699.46
1528675200,7640050.03
1528761600,7337788.42
1528848000,7033876.18
1528934400,7353038.17
1529020800,7182754.46
1529107200,7263856.07
1529193600,7215619.09
1529280000,7458663.02
1529366400,7513062.24
1529452800,7482630.75
1529539200,7491148.7
1529625600,6935845.28
1529712000,7016155.66
1529798400,6985410.33
1529884800,7031421.53
1529971200,6882356.23
1530057600,6927565.61
1530144000,6654511.3
1530230400,6953784.04
1530316800,7147626.69
1530403200,7074793.58
1530489600,7258210.93
1530576000,7212180.78
1530662400,7282254.77
1530748800,7306744.52
1530835200,7483361.87
1530921600,7549571.48
1531008000,7491170.55
1531094400,7477347.75
1531180800,7143506.73
1531267200,7234752.7
1531353600,7095790.21
1531440000,7079617.91
1531526400,7120523.59
1531612800,7186450.82
1531699200,7474011.76
1531785600,8051330.1
1531872000,8299838.58
1531958400,8444618.99
1532044800,8352393.74
1532131200,8381349.55
1532217600,8326309.06
1532304000,8759877.57
1532390400,9465363.95
1532476800,9149768.75
1532563200,8943453.94
1532649600,9098296.59
1532736000,9217343.13
1532822400,9206299.71
1532908800,9238876.72
1532995200,8782154.29
1533081600,8698472.31
1533168000,8704488.71
1533254400,8487646.36
1533340800,8063817.91
1533427200,8084376.08
1533513600,7980478.76
1533600000,7770077.48
1533686400,7314276.92
1533772800,7540355.65
1533859200,7228938.94
1533945600,7318013.76
1534032000,7398706.66
1534118400,7372422.63
1534204800,7241582.3
1534291200,7328443.01
1534377600,7333782.89
1534464000,7508130.51
1534550400,7396144.36
1534636800,7443953.63
1534723200,7264479.59
1534809600,7396876.48
1534896000,7281055.25
1534982400,7446490.21
1535068800,7571181.58
1535155200,7605147.15
1535241600,7543658.71
1535328000,7698759.04
1535414400,7834235.84
1535500800,7825788.74
1535587200,7856517.73
1535673600,7872266.6
1535760000,8006247.43
1535846400,8110339.59
1535932800,8116940.51
1536019200,8282619.21
1536105600,7682850.67
1536192000,7509687.48
1536278400,7391237.16
1536364800,7201330.97
1536451200,7222866.27
1536537600,7260054.47
1536624000,7243965.26
1536710400,7248541.61
1536796800,7363406.49
1536883200,7355524.95
1536969600,7368607.87
1537056000,7342273.33
1537142400,7194084.46
1537228800,7233926.93
1537315200,7249394.11
1537401600,7300219.43
1537488000,7537624.0
1537574400,7522874.39
1537660800,7510001.08
1537747200,7433581.8
1537833600,7296276.5
1537920000,7307332.51
1538006400,7454025.94
1538092800,7405398.03
1538179200,7367933.96
1538265600,7411613.42
1538352000,7364461.31
1538438400,7371977.71
1538524800,7382912.58
1538611200,7468960.43
1538697600,7496715.31
1538784000,7495844.4
1538870400,7489662.31
1538956800,7540128.86
1539043200,7519041.55
1539129600,7468262.61
1539216000,7198431.15
1539302400,7196622.51
1539388800,7193947.01
1539475200,7197059.94
1539561600,7411007.7
1539648000,7364397.12
1539734400,7333682.53
1539820800,7336170.31
1539907200,7302924.83
1539993600,7310802.98
1540080000,7313965.69
1540166400,7297989.34
1540252800,7269960.79
1540339200,7283007.04
1540425600,7269969.32
1540512000,7270090.68
1540598400,7289945.18
1540684800,7259938.67
1540771200,7103962.89
1540857600,7142059.24
1540944000,7161915.7
1541030400,7180059.5
1541116800,7181030.99
1541203200,7147974.68
